epoch,w0,w1,w2,w3,wg0,wg1,wg2,wg3,loss,loss_kl,loss_mse
4.1390e+03,1.4550e+00,3.6354e-02,-5.2109e-01,2.8221e-01,-5.7388e-01,5.0151e-01,1.2073e-01,-9.0701e-02,1.5111e+01,1.3136e+00,1.3797e+01
4.1400e+03,1.4556e+00,3.5853e-02,-5.2121e-01,2.8230e-01,9.3281e-01,-7.0362e-01,-1.4541e-01,-2.8535e-01,1.2862e+01,1.3146e+00,1.1547e+01
4.1410e+03,1.4547e+00,3.6556e-02,-5.2107e-01,2.8259e-01,1.0965e-02,-3.5737e-01,5.1896e-01,6.0288e-01,1.4835e+01,1.3129e+00,1.3522e+01
4.1420e+03,1.4547e+00,3.6914e-02,-5.2159e-01,2.8199e-01,8.3517e-01,-7.2465e-01,-6.1799e-01,-1.0164e-01,1.2768e+01,1.3131e+00,1.1454e+01
4.1430e+03,1.4538e+00,3.7638e-02,-5.2097e-01,2.8209e-01,-6.5033e-01,6.4658e-01,-2.0031e-01,-2.9902e-01,1.4918e+01,1.3113e+00,1.3607e+01
4.1440e+03,1.4545e+00,3.6992e-02,-5.2077e-01,2.8239e-01,9.9229e-01,-6.8295e-01,-2.3016e-01,-3.0228e-01,1.2765e+01,1.3123e+00,1.1453e+01
4.1450e+03,1.4535e+00,3.7675e-02,-5.2054e-01,2.8269e-01,-7.9087e-01,9.4051e-01,-6.1541e-01,-1.0279e-01,1.5120e+01,1.3105e+00,1.3810e+01
4.1460e+03,1.4543e+00,3.6734e-02,-5.1992e-01,2.8279e-01,-9.1171e-01,1.2201e+00,4.3727e-01,4.1834e-01,1.6426e+01,1.3116e+00,1.5114e+01
4.1470e+03,1.4552e+00,3.5514e-02,-5.2036e-01,2.8237e-01,8.7400e-01,-7.1853e-01,-5.1468e-02,-2.4187e-01,1.2982e+01,1.3137e+00,1.1668e+01
4.1480e+03,1.4543e+00,3.6233e-02,-5.2031e-01,2.8262e-01,-5.8966e-01,5.2906e-01,6.0676e-02,-1.5423e-01,1.5057e+01,1.3121e+00,1.3745e+01
4.1490e+03,1.4549e+00,3.5703e-02,-5.2037e-01,2.8277e-01,-9.9437e-01,1.4242e+00,1.4236e-01,-6.6227e-02,1.6094e+01,1.3131e+00,1.4781e+01
4.1500e+03,1.4559e+00,3.4279e-02,-5.2051e-01,2.8284e-01,5.0688e-01,-6.9675e-01,-3.6982e-01,-2.8186e-01,1.3046e+01,1.3151e+00,1.1731e+01
4.1510e+03,1.4554e+00,3.4976e-02,-5.2014e-01,2.8312e-01,6.0308e-01,-7.2146e-01,-2.9354e-01,-3.0003e-01,1.2989e+01,1.3139e+00,1.1675e+01
4.1520e+03,1.4548e+00,3.5697e-02,-5.1985e-01,2.8342e-01,3.1710e-01,-6.0918e-01,-1.1728e-02,-2.1504e-01,1.3508e+01,1.3126e+00,1.2195e+01
4.1530e+03,1.4545e+00,3.6307e-02,-5.1984e-01,2.8363e-01,-5.9488e-01,5.3963e-01,-1.4086e-01,-2.8369e-01,1.4849e+01,1.3118e+00,1.3538e+01
4.1540e+03,1.4551e+00,3.5767e-02,-5.1970e-01,2.8392e-01,-6.2292e-01,5.9590e-01,2.1849e-01,3.3305e-02,1.5362e+01,1.3128e+00,1.4049e+01
4.1550e+03,1.4557e+00,3.5171e-02,-5.1991e-01,2.8388e-01,-7.5896e-01,8.7844e-01,5.6929e-01,7.2169e-01,1.6381e+01,1.3140e+00,1.5067e+01
4.1560e+03,1.4565e+00,3.4293e-02,-5.2048e-01,2.8316e-01,6.8271e-01,-7.3154e-01,4.2794e-01,4.0066e-01,1.3881e+01,1.3159e+00,1.2565e+01
4.1570e+03,1.4558e+00,3.5024e-02,-5.2091e-01,2.8276e-01,-1.2359e+00,2.0745e+00,2.0160e-01,1.1143e-02,1.6820e+01,1.3149e+00,1.5505e+01
4.1580e+03,1.4570e+00,3.2950e-02,-5.2111e-01,2.8275e-01,4.4325e-01,-6.7262e-01,2.7554e-01,1.2201e-01,1.3802e+01,1.3175e+00,1.2484e+01
4.1590e+03,1.4566e+00,3.3622e-02,-5.2139e-01,2.8263e-01,-1.0888e+00,1.6737e+00,-6.8680e-02,-2.5086e-01,1.6077e+01,1.3168e+00,1.4760e+01
4.1600e+03,1.4577e+00,3.1949e-02,-5.2132e-01,2.8288e-01,4.1691e-01,-6.6088e-01,7.2334e-02,-1.4136e-01,1.3514e+01,1.3189e+00,1.2195e+01
4.1610e+03,1.4572e+00,3.2609e-02,-5.2139e-01,2.8302e-01,4.0181e-01,-6.5382e-01,-2.0683e-03,-2.0642e-01,1.3435e+01,1.3181e+00,1.2117e+01
4.1620e+03,1.4568e+00,3.3263e-02,-5.2139e-01,2.8323e-01,-1.3566e+00,2.4348e+00,-1.9952e-02,-2.1945e-01,1.6857e+01,1.3172e+00,1.5540e+01
4.1630e+03,1.4582e+00,3.0829e-02,-5.2137e-01,2.8345e-01,1.2501e+00,-5.4320e-01,-2.8977e-01,-3.0019e-01,1.2652e+01,1.3200e+00,1.1332e+01
4.1640e+03,1.4570e+00,3.1372e-02,-5.2108e-01,2.8375e-01,9.0120e-01,-7.1492e-01,-1.5014e-01,-2.8590e-01,1.2879e+01,1.3178e+00,1.1561e+01
4.1650e+03,1.4560e+00,3.2087e-02,-5.2093e-01,2.8403e-01,6.1974e-01,-7.2584e-01,7.6472e-02,-1.3699e-01,1.3321e+01,1.3161e+00,1.2005e+01
4.1660e+03,1.4554e+00,3.2812e-02,-5.2101e-01,2.8417e-01,3.5658e-01,-6.3280e-01,2.6189e-03,-2.0243e-01,1.3484e+01,1.3150e+00,1.2169e+01
4.1670e+03,1.4551e+00,3.3445e-02,-5.2101e-01,2.8437e-01,-5.0481e-01,3.7316e-01,2.6619e-02,-1.8278e-01,1.4846e+01,1.3142e+00,1.3532e+01
4.1680e+03,1.4556e+00,3.3072e-02,-5.2104e-01,2.8455e-01,9.1286e-02,-4.3693e-01,-4.8115e-01,-2.2247e-01,1.3509e+01,1.3150e+00,1.2194e+01
4.1690e+03,1.4555e+00,3.3509e-02,-5.2056e-01,2.8478e-01,-4.5165e-01,2.8124e-01,-5.0781e-01,-2.0241e-01,1.4406e+01,1.3144e+00,1.3091e+01
4.1700e+03,1.4559e+00,3.3228e-02,-5.2005e-01,2.8498e-01,-2.9685e-01,3.4044e-02,-2.3815e-01,-3.0103e-01,1.4209e+01,1.3149e+00,1.2894e+01
4.1710e+03,1.4562e+00,3.3194e-02,-5.1981e-01,2.8528e-01,8.6760e-01,-7.2116e-01,8.7238e-02,-1.2681e-01,1.3155e+01,1.3152e+00,1.1840e+01
4.1720e+03,1.4554e+00,3.3915e-02,-5.1990e-01,2.8541e-01,-1.2592e+00,2.1393e+00,-1.8298e-01,-2.9386e-01,1.6422e+01,1.3137e+00,1.5108e+01
4.1730e+03,1.4566e+00,3.1776e-02,-5.1971e-01,2.8570e-01,3.0162e-01,-5.9963e-01,4.8749e-02,-1.6400e-01,1.3605e+01,1.3161e+00,1.2289e+01
4.1740e+03,1.4563e+00,3.2375e-02,-5.1976e-01,2.8587e-01,1.0770e-01,-4.5102e-01,5.7863e-01,7.4556e-01,1.4843e+01,1.3154e+00,1.3528e+01
4.1750e+03,1.4562e+00,3.2826e-02,-5.2034e-01,2.8512e-01,8.8830e-01,-7.1707e-01,-4.2683e-02,-2.3447e-01,1.2985e+01,1.3156e+00,1.1670e+01
4.1760e+03,1.4553e+00,3.3543e-02,-5.2030e-01,2.8535e-01,3.3704e-01,-6.2155e-01,3.8992e-02,-1.7225e-01,1.3549e+01,1.3139e+00,1.2235e+01
4.1770e+03,1.4550e+00,3.4165e-02,-5.2034e-01,2.8553e-01,9.3629e-01,-7.0379e-01,-6.2587e-01,-8.8931e-02,1.2712e+01,1.3132e+00,1.1398e+01
4.1780e+03,1.4541e+00,3.4869e-02,-5.1971e-01,2.8562e-01,-6.0317e-01,5.5356e-01,8.2718e-02,-1.3134e-01,1.5112e+01,1.3113e+00,1.3801e+01
4.1790e+03,1.4547e+00,3.4315e-02,-5.1979e-01,2.8575e-01,-9.8171e-01,1.3912e+00,8.4604e-02,-1.2921e-01,1.5978e+01,1.3124e+00,1.4666e+01
4.1800e+03,1.4556e+00,3.2924e-02,-5.1988e-01,2.8588e-01,-7.0511e-02,-2.6754e-01,2.5622e-01,9.0941e-02,1.4421e+01,1.3143e+00,1.3106e+01
4.1810e+03,1.4557e+00,3.3191e-02,-5.2013e-01,2.8579e-01,6.6366e-01,-7.3112e-01,-2.3008e-01,-2.9998e-01,1.2976e+01,1.3145e+00,1.1662e+01
4.1820e+03,1.4550e+00,3.3923e-02,-5.1990e-01,2.8609e-01,9.8498e-01,-6.8777e-01,3.7488e-01,2.9549e-01,1.3575e+01,1.3131e+00,1.2262e+01
4.1830e+03,1.4541e+00,3.4610e-02,-5.2028e-01,2.8579e-01,5.5654e-01,-7.1265e-01,-4.1579e-01,-2.6005e-01,1.2981e+01,1.3116e+00,1.1670e+01
4.1840e+03,1.4535e+00,3.5323e-02,-5.1986e-01,2.8605e-01,7.2804e-01,-7.3423e-01,-5.3343e-01,-1.8006e-01,1.2827e+01,1.3103e+00,1.1516e+01
4.1850e+03,1.4528e+00,3.6057e-02,-5.1933e-01,2.8623e-01,-5.7083e-01,4.8806e-01,5.8085e-01,7.4991e-01,1.5993e+01,1.3087e+00,1.4685e+01
4.1860e+03,1.4533e+00,3.5569e-02,-5.1991e-01,2.8548e-01,-4.9014e-01,3.4251e-01,-2.5238e-01,-3.0097e-01,1.4553e+01,1.3101e+00,1.3242e+01
4.1870e+03,1.4538e+00,3.5227e-02,-5.1966e-01,2.8578e-01,-1.9138e-01,-1.1954e-01,8.9334e-02,-1.2452e-01,1.4348e+01,1.3108e+00,1.3037e+01
4.1880e+03,1.4540e+00,3.5346e-02,-5.1975e-01,2.8591e-01,-6.4321e-01,6.3219e-01,5.4920e-01,6.7267e-01,1.6073e+01,1.3110e+00,1.4762e+01
4.1890e+03,1.4547e+00,3.4714e-02,-5.2030e-01,2.8523e-01,6.6602e-01,-7.3100e-01,6.7893e-01,1.0153e+00,1.4495e+01,1.3126e+00,1.3183e+01
4.1900e+03,1.4540e+00,3.5445e-02,-5.2098e-01,2.8422e-01,1.8434e-01,-5.1830e-01,7.6100e-02,-1.3718e-01,1.3779e+01,1.3119e+00,1.2467e+01
4.1910e+03,1.4538e+00,3.5963e-02,-5.2105e-01,2.8435e-01,-3.3078e-01,8.0928e-02,-8.5356e-02,-2.5884e-01,1.4387e+01,1.3115e+00,1.3076e+01
4.1920e+03,1.4542e+00,3.5882e-02,-5.2097e-01,2.8461e-01,-4.8417e-01,3.3467e-01,-1.9231e-01,-2.9581e-01,1.4585e+01,1.3119e+00,1.3273e+01
4.1930e+03,1.4546e+00,3.5548e-02,-5.2077e-01,2.8491e-01,-7.4006e-01,8.3402e-01,-3.0477e-01,-2.9713e-01,1.5053e+01,1.3126e+00,1.3741e+01
4.1940e+03,1.4554e+00,3.4714e-02,-5.2047e-01,2.8521e-01,-9.4841e-01,1.3125e+00,-2.3947e-01,-3.0082e-01,1.5578e+01,1.3137e+00,1.4264e+01
4.1950e+03,1.4563e+00,3.3401e-02,-5.2023e-01,2.8551e-01,-1.2286e-01,-2.0272e-01,-8.0980e-02,-2.5643e-01,1.4045e+01,1.3154e+00,1.2729e+01
4.1960e+03,1.4564e+00,3.3604e-02,-5.2015e-01,2.8576e-01,-7.3019e-03,-3.3610e-01,-3.1203e-01,-2.9526e-01,1.3699e+01,1.3154e+00,1.2383e+01
4.1970e+03,1.4565e+00,3.3940e-02,-5.1984e-01,2.8606e-01,2.2104e-01,-5.4332e-01,7.3224e-01,1.1689e+00,1.5101e+01,1.3151e+00,1.3786e+01
4.1980e+03,1.4562e+00,3.4483e-02,-5.2057e-01,2.8489e-01,4.6840e-01,-6.8260e-01,1.9867e-01,7.8621e-03,1.3641e+01,1.3152e+00,1.2326e+01
4.1990e+03,1.4558e+00,3.5166e-02,-5.2077e-01,2.8488e-01,7.2440e-01,-7.3312e-01,3.3885e-01,2.3025e-01,1.3666e+01,1.3143e+00,1.2352e+01
4.2000e+03,1.4550e+00,3.5899e-02,-5.2111e-01,2.8465e-01,-1.0125e-01,-2.3077e-01,-5.2050e-01,-1.9286e-01,1.3789e+01,1.3133e+00,1.2476e+01
4.2010e+03,1.4551e+00,3.6130e-02,-5.2059e-01,2.8484e-01,5.8457e-02,-4.0464e-01,2.4846e-01,7.9858e-02,1.4216e+01,1.3130e+00,1.2903e+01
4.2020e+03,1.4551e+00,3.6534e-02,-5.2084e-01,2.8476e-01,-6.5198e-01,6.5383e-01,-6.2406e-02,-2.4624e-01,1.5047e+01,1.3129e+00,1.3734e+01
4.2030e+03,1.4557e+00,3.5881e-02,-5.2077e-01,2.8501e-01,5.9135e-01,-7.1829e-01,2.9652e-01,1.5700e-01,1.3693e+01,1.3140e+00,1.2379e+01
4.2040e+03,1.4551e+00,3.6599e-02,-5.2107e-01,2.8485e-01,-4.7491e-01,3.2186e-01,8.0739e-01,1.4067e+00,1.6434e+01,1.3131e+00,1.5121e+01
4.2050e+03,1.4556e+00,3.6277e-02,-5.2188e-01,2.8345e-01,6.6199e-01,-7.2891e-01,8.6794e-02,-1.2553e-01,1.3300e+01,1.3146e+00,1.1985e+01
4.2060e+03,1.4550e+00,3.7006e-02,-5.2196e-01,2.8357e-01,-4.3138e-01,2.4677e-01,2.9173e-01,1.5080e-01,1.5109e+01,1.3134e+00,1.3796e+01
4.2070e+03,1.4554e+00,3.6759e-02,-5.2226e-01,2.8342e-01,7.5808e-01,-7.3178e-01,6.2862e-02,-1.4896e-01,1.3195e+01,1.3143e+00,1.1881e+01
4.2080e+03,1.4546e+00,3.7491e-02,-5.2232e-01,2.8357e-01,6.1157e-01,-7.2188e-01,2.1282e-01,3.0055e-02,1.3530e+01,1.3129e+00,1.2218e+01
4.2090e+03,1.4540e+00,3.8213e-02,-5.2253e-01,2.8354e-01,-6.6157e-01,6.6998e-01,-1.4784e-01,-2.8449e-01,1.4985e+01,1.3119e+00,1.3674e+01
4.2100e+03,1.4547e+00,3.7543e-02,-5.2238e-01,2.8383e-01,5.9180e-01,-7.1811e-01,8.9673e-02,-1.2154e-01,1.3361e+01,1.3130e+00,1.2048e+01
4.2110e+03,1.4541e+00,3.8261e-02,-5.2247e-01,2.8395e-01,7.8607e-01,-7.2964e-01,2.3106e-01,5.7009e-02,1.3426e+01,1.3119e+00,1.2114e+01
4.2120e+03,1.4533e+00,3.8991e-02,-5.2270e-01,2.8389e-01,-1.0089e+00,1.4545e+00,7.3516e-02,-1.3756e-01,1.6029e+01,1.3106e+00,1.4719e+01
4.2130e+03,1.4543e+00,3.7536e-02,-5.2278e-01,2.8403e-01,4.8376e-01,-6.8829e-01,-3.1661e-01,-2.9579e-01,1.3087e+01,1.3126e+00,1.1774e+01
4.2140e+03,1.4538e+00,3.8224e-02,-5.2246e-01,2.8432e-01,-7.1501e-01,7.7905e-01,2.1611e-01,3.5501e-02,1.5556e+01,1.3114e+00,1.4245e+01
4.2150e+03,1.4545e+00,3.7445e-02,-5.2268e-01,2.8429e-01,-4.4056e-01,2.6122e-01,2.4361e-01,7.6406e-02,1.5041e+01,1.3129e+00,1.3729e+01
4.2160e+03,1.4550e+00,3.7184e-02,-5.2292e-01,2.8421e-01,-2.3743e-02,-3.1930e-01,-2.9409e-02,-2.2378e-01,1.3944e+01,1.3137e+00,1.2631e+01
4.2170e+03,1.4550e+00,3.7503e-02,-5.2289e-01,2.8444e-01,1.9275e-01,-5.2189e-01,8.5226e-02,-1.2502e-01,1.3786e+01,1.3136e+00,1.2472e+01
4.2180e+03,1.4548e+00,3.8025e-02,-5.2298e-01,2.8456e-01,1.6878e+00,-6.8788e-02,-1.5443e-02,-2.1359e-01,1.2880e+01,1.3132e+00,1.1567e+01
4.2190e+03,1.4531e+00,3.8094e-02,-5.2296e-01,2.8477e-01,-1.8982e+00,4.2642e+00,9.1662e-01,1.7852e+00,2.0578e+01,1.3106e+00,1.9267e+01
4.2200e+03,1.4550e+00,3.3830e-02,-5.2388e-01,2.8299e-01,-1.0492e+00,1.5637e+00,-1.2403e-01,-2.7537e-01,1.5920e+01,1.3157e+00,1.4604e+01
4.2210e+03,1.4561e+00,3.2266e-02,-5.2375e-01,2.8326e-01,-5.1753e-01,3.9880e-01,2.2457e-01,4.9563e-02,1.5169e+01,1.3177e+00,1.3852e+01
4.2220e+03,1.4566e+00,3.1868e-02,-5.2398e-01,2.8321e-01,-5.3767e-01,4.3715e-01,-1.1176e-01,-2.6997e-01,1.4773e+01,1.3187e+00,1.3454e+01
4.2230e+03,1.4571e+00,3.1430e-02,-5.2387e-01,2.8348e-01,5.2286e-01,-7.0253e-01,6.1693e-01,8.5727e-01,1.4475e+01,1.3195e+00,1.3156e+01
4.2240e+03,1.4566e+00,3.2133e-02,-5.2448e-01,2.8263e-01,-7.5394e-01,8.7001e-01,-9.8333e-03,-2.0916e-01,1.5341e+01,1.3190e+00,1.4022e+01
4.2250e+03,1.4574e+00,3.1263e-02,-5.2447e-01,2.8284e-01,-1.8325e+00,4.0456e+00,-3.8765e-01,-2.7626e-01,1.8071e+01,1.3204e+00,1.6750e+01
4.2260e+03,1.4592e+00,2.7217e-02,-5.2409e-01,2.8311e-01,-1.1754e+00,1.9197e+00,-3.7251e-01,-2.8161e-01,1.6114e+01,1.3243e+00,1.4789e+01
4.2270e+03,1.4604e+00,2.5298e-02,-5.2371e-01,2.8339e-01,4.8829e-02,-3.9124e-01,6.0787e-01,8.3281e-01,1.5025e+01,1.3264e+00,1.3699e+01
4.2280e+03,1.4603e+00,2.5689e-02,-5.2432e-01,2.8256e-01,-3.7254e-01,1.6037e-01,4.0320e-01,3.6017e-01,1.5245e+01,1.3267e+00,1.3918e+01
4.2290e+03,1.4607e+00,2.5528e-02,-5.2472e-01,2.8220e-01,-6.1312e-01,5.9210e-01,-5.4247e-03,-2.0584e-01,1.5058e+01,1.3276e+00,1.3730e+01
4.2300e+03,1.4613e+00,2.4936e-02,-5.2472e-01,2.8241e-01,-4.0408e-01,2.1462e-01,-3.2032e-01,-2.9636e-01,1.4387e+01,1.3286e+00,1.3058e+01
4.2310e+03,1.4617e+00,2.4722e-02,-5.2440e-01,2.8270e-01,-3.1533e-01,7.3792e-02,3.5603e-01,2.6918e-01,1.5050e+01,1.3291e+00,1.3720e+01
4.2320e+03,1.4620e+00,2.4648e-02,-5.2475e-01,2.8243e-01,-4.4956e-01,2.9387e-01,5.9998e-01,8.1526e-01,1.5853e+01,1.3298e+00,1.4523e+01
4.2330e+03,1.4625e+00,2.4354e-02,-5.2535e-01,2.8162e-01,-4.2524e-01,2.5344e-01,-3.8155e-02,-2.2908e-01,1.4652e+01,1.3310e+00,1.3321e+01
4.2340e+03,1.4629e+00,2.4101e-02,-5.2532e-01,2.8185e-01,-1.0807e-01,-2.1069e-01,-3.9642e-01,-2.7366e-01,1.3850e+01,1.3317e+00,1.2518e+01
4.2350e+03,1.4630e+00,2.4311e-02,-5.2492e-01,2.8212e-01,-1.0016e+00,1.4747e+00,-1.5435e-02,-2.1321e-01,1.5948e+01,1.3315e+00,1.4617e+01
4.2360e+03,1.4640e+00,2.2837e-02,-5.2490e-01,2.8233e-01,2.9849e-01,-5.9257e-01,3.9381e-02,-1.6813e-01,1.3629e+01,1.3334e+00,1.2296e+01
4.2370e+03,1.4637e+00,2.3429e-02,-5.2494e-01,2.8250e-01,-8.7244e-01,1.1621e+00,6.2508e-01,8.8230e-01,1.6833e+01,1.3328e+00,1.5501e+01
4.2380e+03,1.4646e+00,2.2267e-02,-5.2557e-01,2.8162e-01,-8.7341e-01,1.1676e+00,2.7965e-01,1.3761e-01,1.6081e+01,1.3350e+00,1.4746e+01
4.2390e+03,1.4655e+00,2.1099e-02,-5.2585e-01,2.8148e-01,1.6914e-01,-4.9504e-01,2.2195e-01,4.8728e-02,1.4066e+01,1.3369e+00,1.2730e+01
4.2400e+03,1.4653e+00,2.1594e-02,-5.2607e-01,2.8143e-01,4.8641e-01,-6.8823e-01,1.9064e-01,4.8275e-03,1.3649e+01,1.3366e+00,1.2313e+01
4.2410e+03,1.4648e+00,2.2283e-02,-5.2626e-01,2.8143e-01,3.6618e-01,-6.3244e-01,4.6020e-01,4.8440e-01,1.4291e+01,1.3357e+00,1.2956e+01
4.2420e+03,1.4644e+00,2.2915e-02,-5.2672e-01,2.8095e-01,-1.6059e-01,-1.4058e-01,3.0467e-02,-1.7474e-01,1.4271e+01,1.3353e+00,1.2936e+01
4.2430e+03,1.4646e+00,2.3056e-02,-5.2675e-01,2.8112e-01,4.4235e-01,-6.7000e-01,-1.4597e-01,-2.8310e-01,1.3277e+01,1.3354e+00,1.1942e+01
4.2440e+03,1.4642e+00,2.3726e-02,-5.2661e-01,2.8140e-01,2.1999e-02,-3.5687e-01,1.5447e-01,-4.1749e-02,1.4159e+01,1.3344e+00,1.2825e+01
4.2450e+03,1.4641e+00,2.4083e-02,-5.2676e-01,2.8144e-01,-1.9062e+00,4.3696e+00,1.6895e-01,-2.2895e-02,1.8879e+01,1.3343e+00,1.7545e+01
4.2460e+03,1.4660e+00,1.9713e-02,-5.2693e-01,2.8147e-01,7.2849e-01,-7.3808e-01,-4.9087e-02,-2.3481e-01,1.3121e+01,1.3388e+00,1.1782e+01
4.2470e+03,1.4653e+00,2.0451e-02,-5.2688e-01,2.8170e-01,-6.6690e-01,7.1460e-01,-2.5910e-01,-3.0245e-01,1.4969e+01,1.3374e+00,1.3632e+01
4.2480e+03,1.4660e+00,1.9736e-02,-5.2662e-01,2.8200e-01,1.1603e+00,-6.1455e-01,4.0438e-01,3.6831e-01,1.3611e+01,1.3384e+00,1.2272e+01
4.2490e+03,1.4648e+00,2.0351e-02,-5.2703e-01,2.8164e-01,-3.8803e-01,1.9641e-01,1.4985e-01,-4.6676e-02,1.4840e+01,1.3368e+00,1.3503e+01
4.2500e+03,1.4652e+00,2.0155e-02,-5.2718e-01,2.8168e-01,1.7120e-01,-4.9780e-01,6.3662e-01,9.2095e-01,1.4959e+01,1.3375e+00,1.3621e+01
4.2510e+03,1.4650e+00,2.0652e-02,-5.2781e-01,2.8076e-01,-5.5972e-01,5.0179e-01,-1.8015e-01,-2.9294e-01,1.4799e+01,1.3376e+00,1.3461e+01
4.2520e+03,1.4656e+00,2.0151e-02,-5.2763e-01,2.8106e-01,1.5357e-01,-4.8212e-01,-3.4537e-02,-2.2472e-01,1.3733e+01,1.3384e+00,1.2395e+01
4.2530e+03,1.4654e+00,2.0633e-02,-5.2760e-01,2.8128e-01,-1.8352e-01,-1.0868e-01,1.4597e-02,-1.8709e-01,1.4295e+01,1.3380e+00,1.2957e+01
4.2540e+03,1.4656e+00,2.0741e-02,-5.2761e-01,2.8147e-01,1.3449e-01,-4.6497e-01,2.9717e-01,1.7124e-01,1.4250e+01,1.3382e+00,1.2912e+01
4.2550e+03,1.4655e+00,2.1206e-02,-5.2791e-01,2.8130e-01,-2.1209e-01,-6.9004e-02,1.7916e-01,-7.4384e-03,1.4575e+01,1.3380e+00,1.3237e+01
4.2560e+03,1.4657e+00,2.1275e-02,-5.2809e-01,2.8130e-01,-4.3313e-01,2.7539e-01,2.0641e-01,3.0546e-02,1.5020e+01,1.3384e+00,1.3682e+01
4.2570e+03,1.4661e+00,2.1000e-02,-5.2829e-01,2.8127e-01,2.4367e-01,-5.5258e-01,-6.5518e-01,-6.7539e-02,1.3364e+01,1.3392e+00,1.2024e+01
4.2580e+03,1.4659e+00,2.1553e-02,-5.2764e-01,2.8134e-01,1.4549e-01,-4.7370e-01,6.2557e-01,8.9247e-01,1.4967e+01,1.3383e+00,1.3628e+01
4.2590e+03,1.4657e+00,2.2026e-02,-5.2827e-01,2.8045e-01,-1.2997e+00,2.3086e+00,-5.9903e-02,-2.4106e-01,1.6707e+01,1.3384e+00,1.5368e+01
4.2600e+03,1.4670e+00,1.9718e-02,-5.2821e-01,2.8069e-01,1.6099e-02,-3.4693e-01,-5.4049e-01,-1.8495e-01,1.3657e+01,1.3411e+00,1.2316e+01
4.2610e+03,1.4670e+00,2.0065e-02,-5.2766e-01,2.8087e-01,1.5124e+00,-3.1411e-01,-3.2051e-01,-2.9757e-01,1.2640e+01,1.3406e+00,1.1299e+01
4.2620e+03,1.4655e+00,2.0379e-02,-5.2734e-01,2.8117e-01,6.6432e-01,-7.3320e-01,-6.3173e-01,-9.3661e-02,1.2925e+01,1.3381e+00,1.1587e+01
4.2630e+03,1.4649e+00,2.1112e-02,-5.2671e-01,2.8126e-01,4.2567e-01,-6.6342e-01,7.3539e-01,1.2032e+00,1.4925e+01,1.3365e+00,1.3588e+01
4.2640e+03,1.4644e+00,2.1775e-02,-5.2745e-01,2.8006e-01,1.1055e-01,-4.4487e-01,-5.1382e-02,-2.3677e-01,1.3769e+01,1.3362e+00,1.2433e+01
4.2650e+03,1.4643e+00,2.2220e-02,-5.2740e-01,2.8030e-01,4.2728e-01,-6.6408e-01,1.3609e-02,-1.8884e-01,1.3459e+01,1.3358e+00,1.2123e+01
4.2660e+03,1.4639e+00,2.2884e-02,-5.2741e-01,2.8049e-01,-3.1061e-01,7.1753e-02,-6.4149e-01,-8.3049e-02,1.4193e+01,1.3349e+00,1.2858e+01
4.2670e+03,1.4642e+00,2.2813e-02,-5.2677e-01,2.8057e-01,5.5387e-01,-7.1065e-01,5.8372e-01,7.7909e-01,1.4392e+01,1.3351e+00,1.3057e+01
4.2680e+03,1.4636e+00,2.3523e-02,-5.2735e-01,2.7979e-01,6.4567e-01,-7.2995e-01,-1.8015e-01,-2.9386e-01,1.3059e+01,1.3344e+00,1.1724e+01
4.2690e+03,1.4630e+00,2.4253e-02,-5.2717e-01,2.8009e-01,3.0655e-01,-5.9832e-01,1.4796e-01,-4.9802e-02,1.3773e+01,1.3331e+00,1.2440e+01
4.2700e+03,1.4627e+00,2.4851e-02,-5.2732e-01,2.8014e-01,1.4545e+00,-3.6871e-01,-8.9137e-01,3.0100e-01,1.2731e+01,1.3325e+00,1.1399e+01
4.2710e+03,1.4612e+00,2.5220e-02,-5.2643e-01,2.7983e-01,3.9170e-01,-6.4869e-01,-2.2293e-01,-3.0183e-01,1.3262e+01,1.3298e+00,1.1932e+01
4.2720e+03,1.4608e+00,2.5869e-02,-5.2621e-01,2.8014e-01,-1.0602e+00,1.6166e+00,5.7205e-01,7.4731e-01,1.7153e+01,1.3288e+00,1.5824e+01
4.2730e+03,1.4619e+00,2.4252e-02,-5.2678e-01,2.7939e-01,-1.4258e+00,2.6752e+00,-5.1667e-01,-2.0408e-01,1.6803e+01,1.3314e+00,1.5471e+01
4.2740e+03,1.4633e+00,2.1577e-02,-5.2626e-01,2.7959e-01,-3.2290e-01,8.8483e-02,5.0583e-01,5.8646e-01,1.5398e+01,1.3342e+00,1.4063e+01
4.2750e+03,1.4637e+00,2.1489e-02,-5.2677e-01,2.7901e-01,1.2455e-01,-4.5926e-01,5.0862e-01,5.9422e-01,1.4699e+01,1.3350e+00,1.3364e+01
4.2760e+03,1.4635e+00,2.1948e-02,-5.2728e-01,2.7841e-01,5.2232e-01,-7.0240e-01,1.7159e-01,-2.0509e-02,1.3583e+01,1.3351e+00,1.2248e+01
4.2770e+03,1.4630e+00,2.2650e-02,-5.2745e-01,2.7843e-01,3.0590e-01,-5.9892e-01,-4.7121e-01,-2.3748e-01,1.3265e+01,1.3341e+00,1.1931e+01
4.2780e+03,1.4627e+00,2.3249e-02,-5.2698e-01,2.7867e-01,-4.4329e-01,2.8449e-01,2.7726e-01,1.3494e-01,1.5150e+01,1.3332e+00,1.3816e+01
